18750,43,57,17,88
18800,53,57,17,79
18850,56,57,17,63
18900,56,57,17,46
18950,48,57,17,32
19000,36,57,17,28
19050,27,57,17,35
19100,21,57,17,52
19150,18,57,17,76
19200,25,57,17,98
19250,44,57,17,112
19300,68,57,17,116
19350,91,57,17,109
19400,108,57,17,94
19450,114,57,17,73
19500,108,57,17,53
19550,92,57,17,39
19600,72,57,17,34
19650,54,57,17,39
19700,41,57,17,54
19750,32,57,17,70
19800,31,57,17,84
19850,35,57,17,89
19900,46,57,17,85
19950,55,57,17,73
20000,57,57,17,56
20050,54,57,17,39
20100,46,57,17,29
20150,35,57,17,29
20200,27,57,17,41
20250,21,57,17,62
20300,22,57,17,85
20350,34,57,17,105
20400,53,57,17,116
20450,76,57,17,115
20500,97,57,17,104
20550,112,57,17,85
20600,113,57,17,65
20650,104,57,17,46
20700,87,57,17,35
20750,66,57,17,35
20800,50,57,17,45
20850,38,57,17,61
20900,31,57,17,77
20950,34,57,17,87
21000,42,57,17,88
21050,52,57,17,80
21100,60,57,17,66
21150,60,57,17,48
21200,51,57,17,34
21250,39,57,17,28
21300,30,57,17,33
21350,23,57,17,49
21400,19,57,17,72
21450,26,57,17,95
21500,41,57,17,111
21550,62,57,17,117
21600,84,57,17,111
21650,101,57,17,97
21700,111,57,17,77
21750,109,57,17,56
21800,93,57,17,40
21850,71,57,17,34
21900,54,57,17,38
21950,41,57,17,51
22000,31,57,17,68
22050,28,57,17,82
22100,34,57,17,89
22150,41,57,17,86
22200,50,57,17,75
22250,53,57,17,58
22300,52,57,17,42
22350,45,57,17,30
22400,34,57,17,28
22450,26,57,17,39
22500,20,57,17,58
22550,23,57,17,82
22600,35,57,17,103
22650,54,57,17,115
22700,77,57,17,116
22750,97,57,17,106
22800,112,57,17,88
22850,116,57,17,68
22900,109,57,17,49
22950,89,57,17,36
23000,67,57,17,34
23050,51,57,17,43
23100,39,57,17,58
23150,30,57,17,75
23200,29,57,17,86
23250,36,57,17,89
23300,46,57,17,82
23350,54,57,17,68
23400,56,57,17,51
23450,48,57,17,36
23500,37,57,17,28
23550,28,57,17,31
23600,21,57,17,46
23650,16,57,17,68
23700,22,57,17,92
23750,37,57,17,109
23800,58,57,17,116
23850,81,57,17,113
23900,99,57,17,99
23950,110,57,17,80
24000,108,57,17,59
24050,96,57,17,42
24100,74,57,17,34
24150,56,57,17,37
24200,42,57,17,49
24250,32,57,17,65
24300,28,57,17,80
24350,30,57,17,88
24400,41,57,17,87
24450,50,57,17,77
24500,57,57,17,61
24550,54,57,17,44
24600,46,57,17,31
24650,35,57,17,28
24700,27,57,17,36
24750,21,57,17,55
24800,21,57,17,79
24850,34,57,17,100
24900,53,57,17,114
24950,76,57,17,116
25000,97,57,17,108
25050,112,57,17,91
25100,117,57,17,71
25150,109,57,17,51
25200,93,57,17,38
25250,71,57,17,34
25300,54,57,17,41
25350,41,57,17,56
25400,31,57,17,72
25450,31,57,17,85
25500,36,57,17,89
25550,45,57,17,84
25600,52,57,17,70
25650,53,57,17,53
25700,50,57,17,38
25750,39,57,17,28
25800,30,57,17,30
25850,23,57,17,43
25900,18,57,17,65
25950,21,57,17,88
26000,36,57,17,107
26050,57,57,17,116
26100,81,57,17,114
26150,101,57,17,102
26200,111,57,17,83
26250,108,57,17,62
26300,96,57,17,44
26350,77,57,17,35
26400,58,57,17,36
26450,44,57,17,47
26500,33,57,17,63
26550,30,57,17,79
26600,33,57,17,88
26650,40,57,17,88
26700,49,57,17,79
26750,56,57,17,63
26800,53,57,17,46
26850,46,57,17,33
26900,35,57,17,28
26950,27,57,17,34
27000,21,57,17,52
27050,18,57,17,75
27100,25,57,17,97
27150,44,57,17,112
27200,68,57,17,116
27250,91,57,17,110
27300,108,57,17,94
27350,114,57,17,74
27400,108,57,17,54
27450,92,57,17,39
27500,72,57,17,34
27550,54,57,17,39
27600,41,57,17,53
27650,31,57,17,70
27700,28,57,17,84
27750,33,57,17,89
27800,40,57,17,85
27850,49,57,17,73
27900,52,57,17,56
27950,50,57,17,40
28000,44,57,17,29
28050,33,57,17,29
28100,25,57,17,41
28150,19,57,17,61
28200,19,57,17,85
28250,33,57,17,105
28300,54,57,17,115
28350,77,57,17,115
28400,95,57,17,104
28450,108,57,17,86
28500,111,57,17,65
28550,100,57,17,47
28600,83,57,17,35
28650,63,57,17,35
28700,48,57,17,44
28750,36,57,17,60
28800,28,57,17,77
28850,31,57,17,87
28900,39,57,17,88
28950,49,57,17,81
29000,56,57,17,66
29050,57,57,17,49
29100,49,57,17,34
29150,37,57,17,28
29200,28,57,17,33
29250,21,57,17,49
29300,18,57,17,71
29350,25,57,17,94
29400,40,57,17,111
29450,60,57,17,117
29500,82,57,17,111
29550,102,57,17,97
29600,108,57,17,77
29650,107,57,17,57
29700,96,57,17,41
29750,73,57,17,34
29800,55,57,17,38
29850,42,57,17,51
29900,32,57,17,68
29950,29,57,17,82
30000,32,57,17,89
30050,44,57,17,86
30100,54,57,17,75
30150,60,57,17,59
30200,57,57,17,42
30250,49,57,17,30
30300,37,57,17,28
30350,28,57,17,38
30400,21,57,17,58
30450,21,57,17,82
30500,31,57,17,102
30550,53,57,17,115
30600,77,57,17,116
30650,97,57,17,106
30700,105,57,17,89
30750,110,57,17,68
30800,100,57,17,49
30850,83,57,17,36
30900,63,57,17,34
30950,48,57,17,42
31000,36,57,17,58
31050,32,57,17,74
31100,31,57,17,86
31150,39,57,17,89
31200,50,57,17,82
31250,58,57,17,68
31300,59,57,17,51
31350,56,57,17,36
31400,45,57,17,28
31450,34,57,17,31
31500,26,57,17,46
31550,20,57,17,68
31600,27,57,17,91
31650,42,57,17,109
31700,63,57,17,116
31750,86,57,17,113
31800,104,57,17,100
31850,111,57,17,80
31900,111,57,17,59
31950,100,57,17,43
32000,79,57,17,34
32050,60,57,17,37
32100,45,57,17,48
32150,34,57,17,65
32200,33,57,17,80
32250,37,57,17,88
32300,49,57,17,87
32350,59,57,17,77
32400,62,57,17,61
32450,60,57,17,44
32500,53,57,17,31
32550,40,57,17,28
32600,30,57,17,36
32650,23,57,17,55
32700,21,57,17,78
32750,30,57,17,100
32800,50,57,17,113
32850,73,57,17,116
32900,94,57,17,108
32950,110,57,17,92
33000,115,57,17,71
33050,108,57,17,51
33100,92,57,17,38
33150,69,57,17,34
33200,52,57,17,41
33250,39,57,17,55
33300,30,57,17,72
33350,29,57,17,85
33400,36,57,17,89
33450,46,57,17,84
33500,54,57,17,71
33550,56,57,17,54
33600,53,57,17,38
33650,42,57,17,29
33700,32,57,17,30
33750,24,57,17,43
33800,18,57,17,64
33850,21,57,17,88
33900,36,57,17,107
33950,57,57,17,116
34000,81,57,17,114
34050,100,57,17,102
34100,113,57,17,83
34150,116,57,17,62
34200,105,57,17,45
34250,85,57,17,35
34300,64,57,17,36
34350,48,57,17,46
34400,36,57,17,63
34450,29,57,17,78
34500,32,57,17,88
34550,39,57,17,88
34600,49,57,17,79
34650,56,57,17,64
34700,53,57,17,47
34750,46,57,17,33
34800,35,57,17,28
34850,27,57,17,34
34900,21,57,17,51
34950,18,57,17,75
35000,25,57,17,97
35050,40,57,17,112
35100,64,57,17,116
35150,86,57,17,110
35200,102,57,17,95
35250,109,57,17,74
35300,104,57,17,54
35350,89,57,17,39
35400,69,57,17,34
35450,52,57,17,39
35500,39,57,17,53
35550,30,57,17,70
35600,29,57,17,83
35650,33,57,17,89
35700,40,57,17,85
35750,49,57,17,73
35800,52,57,17,56
35850,50,57,17,40
35900,44,57,17,29
35950,33,57,17,29
36000,25,57,17,40
36050,19,57,17,61
36100,22,57,17,85
36150,36,57,17,104
36200,59,57,17,115
36250,81,57,17,115
36300,100,57,17,104
36350,114,57,17,86
36400,117,57,17,65
36450,106,57,17,47
36500,87,57,17,36
36550,66,57,17,35
36600,50,57,17,44
36650,38,57,17,60
36700,30,57,17,76
36750,30,57,17,87
36800,38,57,17,89
36850,46,57,17,81
36900,55,57,17,66
36950,55,57,17,49
37000,49,57,17,34
37050,38,57,17,28
37100,29,57,17,32
37150,22,57,17,48
37200,20,57,17,71
37250,28,57,17,94
37300,44,57,17,110
37350,64,57,17,117
37400,87,57,17,112
37450,105,57,17,97
37500,116,57,17,77
37550,111,57,17,57
37600,101,57,17,41
37650,83,57,17,34
37700,63,57,17,38
37750,48,57,17,50
37800,37,57,17,67
37850,34,57,17,82
37900,40,57,17,89
37950,50,57,17,86
38000,58,57,17,75
38050,60,57,17,59
38100,57,57,17,42
38150,46,57,17,30
38200,35,57,17,28
38250,27,57,17,38
38300,21,57,17,57
38350,22,57,17,81
38400,33,57,17,102
38450,51,57,17,114
38500,75,57,17,116
38550,96,57,17,106
38600,111,57,17,89
38650,116,57,17,69
38700,109,57,17,49
38750,89,57,17,37
38800,70,57,17,34
38850,53,57,17,42
38900,40,57,17,57
38950,31,57,17,74
39000,33,57,17,86
39050,39,57,17,89
39100,46,57,17,83
39150,54,57,17,69
39200,56,57,17,52
39250,53,57,17,36
39300,42,57,17,28
39350,32,57,17,31
39400,24,57,17,45
39450,18,57,17,67
39500,21,57,17,91
39550,37,57,17,109
39600,59,57,17,116
39650,83,57,17,113
39700,102,57,17,100
39750,109,57,17,81
39800,109,57,17,60
39850,99,57,17,43
39900,78,57,17,34
39950,59,57,17,36
40000,45,57,17,48
40050,34,57,17,65
40100,33,57,17,80
40150,37,57,17,88
40200,45,57,17,87
40250,55,57,17,77
40300,62,57,17,62
40350,59,57,17,44
40400,51,57,17,32
40450,40,57,17,28
40500,30,57,17,36
40550,23,57,17,54
40600,21,57,17,78
40650,33,57,17,99
40700,51,57,17,113
40750,74,57,17,116
40800,95,57,17,108
40850,111,57,17,92
40900,116,57,17,72
40950,109,57,17,52
41000,93,57,17,38
41050,72,57,17,34
41100,54,57,17,40
41150,41,57,17,55
41200,31,57,17,72
41250,29,57,17,85
41300,36,57,17,89
41350,46,57,17,84
41400,54,57,17,71
41450,56,57,17,54
41500,53,57,17,38
41550,42,57,17,29
41600,32,57,17,30
41650,24,57,17,43
41700,18,57,17,64
41750,21,57,17,87
41800,36,57,17,106
41850,57,57,17,116
41900,79,57,17,114
41950,99,57,17,102
42000,112,57,17,84
42050,112,57,17,63
42100,102,57,17,45
42150,83,57,17,35
42200,63,57,17,35
42250,48,57,17,46
42300,36,57,17,62
42350,33,57,17,78
42400,35,57,17,88
42450,42,57,17,88
42500,51,57,17,79
42550,58,57,17,64
42600,54,57,17,47
42650,47,57,17,33
42700,36,57,17,28
42750,27,57,17,34
42800,21,57,17,51
42850,18,57,17,74
42900,25,57,17,96
42950,40,57,17,112
43000,64,57,17,116
43050,86,57,17,110
43100,102,57,17,95
43150,109,57,17,75
43200,104,57,17,55
43250,89,57,17,39
43300,67,57,17,34
43350,51,57,17,39
43400,39,57,17,53
43450,30,57,17,69
43500,28,57,17,83
43550,33,57,17,89
43600,45,57,17,85
43650,55,57,17,73
43700,57,57,17,57
43750,54,57,17,40
43800,44,57,17,29
43850,33,57,17,29
43900,25,57,17,40
43950,19,57,17,60
44000,21,57,17,84
44050,34,57,17,104
44100,57,57,17,115
44150,82,57,17,115
44200,101,57,17,105
44250,115,57,17,87
44300,118,57,17,66
44350,109,57,17,47
44400,89,57,17,36
44450,67,57,17,35
44500,51,57,17,44
44550,39,57,17,60
44600,35,57,17,76
44650,36,57,17,87
44700,41,57,17,89
44750,50,57,17,81
44800,57,57,17,67
44850,58,57,17,49
44900,54,57,17,35
44950,43,57,17,28
45000,33,57,17,32
0,43,57,17,232
50,55,57,17,284
100,71,57,17,310
150,54,57,16,305
200,41,57,16,271
250,31,57,16,218
300,24,57,16,160
350,18,57,16,111
400,50,57,17,83
450,74,57,17,82
500,92,57,17,105
550,106,57,17,143
600,116,57,17,182
650,129,57,17,206
700,138,57,17,209
750,146,57,17,188
800,153,57,17,151
850,154,57,17,109
900,154,57,17,75
950,154,57,17,62
1000,150,57,17,76
1050,147,57,17,116
1100,145,57,17,170
1150,145,57,17,225
1200,147,57,17,263
1250,150,57,17,275
1300,153,57,17,258
1350,157,57,17,218
1400,162,57,17,167
1450,167,57,17,117
1500,166,57,17,83
1550,163,57,17,71
1600,157,57,17,83
1650,155,57,17,114
1700,154,57,17,150
1750,153,57,17,179
1800,153,57,17,190
1850,153,57,17,179
1900,154,57,17,149
1950,154,57,17,111
2000,154,57,17,77
2050,150,57,17,58
2100,147,57,17,63
2150,140,57,17,93
2200,135,57,17,141
2250,134,57,17,193
2300,134,57,17,234
2350,136,57,17,252
2400,143,57,17,243
2450,150,57,17,211
2500,157,57,17,164
2550,158,57,17,117
2600,158,57,17,82
2650,158,57,17,66
2700,158,57,17,74
2750,153,57,17,100
2800,149,57,17,134
2850,146,57,17,164
2900,146,57,17,177
2950,146,57,17,170
3000,148,57,17,144
3050,149,57,17,109
3100,150,57,17,75
3150,147,57,17,55
3200,140,57,17,58
3250,135,57,17,84
3300,131,57,17,128
3350,128,57,17,178
3400,129,57,17,219
3450,132,57,17,238
3500,136,57,17,232
3550,140,57,17,202
3600,143,57,17,159
3650,146,57,17,114
3700,149,57,17,79
3750,148,57,17,63
3800,143,57,17,70
3850,139,57,17,94
3900,136,57,17,127
3950,134,57,17,156
4000,132,57,17,169
4050,133,57,17,163
4100,134,57,17,138
4150,135,57,17,104
4200,135,57,17,72
4250,132,57,17,53
4300,129,57,17,55
4350,124,57,17,81
4400,121,57,17,125
4450,118,57,17,173
4500,116,57,17,212
4550,121,57,17,230
4600,128,57,17,223
4650,134,57,17,194
4700,139,57,17,151
4750,143,57,17,108
4800,146,57,17,75
4850,144,57,17,61
4900,143,57,17,68
4950,142,57,17,93
5000,137,57,17,126
5050,136,57,17,153
5100,135,57,17,165
5150,135,57,17,157
5200,135,57,17,132
5250,137,57,17,99
5300,135,57,17,68
5350,133,57,17,51
5400,129,57,17,55
5450,126,57,17,82
5500,124,57,17,126
5550,122,57,17,173
5600,121,57,17,210
5650,122,57,17,225
5700,126,57,17,216
5750,131,57,17,186
5800,135,57,17,144
5850,138,57,17,102
5900,140,57,17,71
5950,138,57,17,59
6000,137,57,17,69
6050,136,57,17,95
6100,132,57,17,127
6150,132,57,17,152
6200,132,57,17,162
6250,132,57,17,152
6300,132,57,17,126
6350,134,57,17,93
6400,132,57,17,64
6450,131,57,17,49
6500,127,57,17,57
6550,121,57,17,86
6600,120,57,17,130
6650,119,57,17,176
6700,118,57,17,210
6750,120,57,17,222
6800,124,57,17,210
6850,130,57,17,178
6900,134,57,17,136
6950,137,57,17,95
7000,136,57,17,67
7050,135,57,17,59
7100,132,57,17,71
7150,129,57,17,98
7200,127,57,17,130
7250,126,57,17,153
7300,127,57,17,160
7350,128,57,17,147
7400,129,57,17,120
7450,129,57,17,87
7500,127,57,17,60
7550,126,57,17,49
7600,122,57,17,59
7650,119,57,17,91
7700,117,57,17,136
7750,115,57,17,181
7800,116,57,17,212
7850,120,57,17,220
7900,125,57,17,204
7950,129,57,17,170
8000,132,57,17,127
8050,134,57,17,89
8100,132,57,17,64
8150,131,57,17,59
8200,130,57,17,75
8250,127,57,17,104
8300,124,57,17,135
8350,122,57,17,156
8400,121,57,17,160
8450,120,57,17,146
8500,119,57,17,117
8550,115,57,17,84
8600,112,57,17,58
8650,107,57,17,50
8700,101,57,17,65
8750,95,57,17,102
8800,90,57,17,150
8850,86,57,17,197
8900,83,57,17,228
8950,85,57,17,235
9000,86,57,17,217
9050,87,57,17,180
9100,88,57,17,135
9150,89,57,17,95
9200,84,57,17,70
9250,82,57,17,67
9300,74,57,17,86
9350,70,57,17,120
9400,65,57,17,156
9450,63,57,17,181
9500,60,57,17,187
9550,59,57,17,171
9600,59,57,17,139
9650,59,57,17,101
9700,57,57,17,71
9750,51,57,17,60
9800,47,57,17,75
9850,44,57,17,116
9900,42,57,17,173
9950,40,57,17,231
10000,44,57,17,273
10050,48,57,17,289
10100,53,57,17,275
10150,58,57,17,236
10200,61,57,17,184
10250,62,57,17,132
10300,62,57,17,95
10350,61,57,17,82
10400,56,57,17,95
10450,51,57,17,131
10500,47,57,17,176
10550,44,57,17,215
10600,44,57,17,235
10650,42,57,17,230
10700,40,57,17,201
10750,39,57,17,157
10800,34,57,17,112
10850,26,57,17,82
10900,20,57,17,78
10950,15,57,17,106
11000,12,57,17,161
11050,9,57,17,231
11100,7,57,17,297
11150,6,57,17,342
11200,5,57,17,354
11250,6,57,17,331
11300,6,57,17,282
11350,6,57,17,219
11400,5,57,17,158
11450,4,57,17,113
11500,3,57,17,96
11550,3,57,17,110
11600,3,57,17,147
11650,3,57,17,196
11700,3,57,17,240
11750,3,57,17,263
11800,3,57,17,259
11850,3,57,17,229
11900,3,57,17,182
11950,3,57,17,131
12000,3,57,17,93
12050,3,57,17,81
12100,3,57,17,101
12150,3,57,17,151
12200,3,57,17,220
12250,3,57,17,289
12300,3,57,17,340
12350,3,57,17,359
12400,3,57,17,344
12450,3,57,17,299
12500,3,57,17,237
12550,3,57,17,173
12600,3,57,17,122
12650,3,57,17,96
12700,3,57,17,101
12750,3,57,17,132
12800,3,57,17,178
12850,3,57,17,223
12900,3,57,17,252
12950,3,57,17,254
13000,3,57,17,230
13050,3,57,17,187
13100,3,57,17,137
13150,3,57,17,96
13200,3,57,17,78
13250,3,57,17,90
13300,3,57,17,134
13350,3,57,17,198
13400,3,57,17,266
13450,3,57,17,320
13500,3,57,17,345
13550,3,57,17,336
13600,3,57,17,297
13650,3,57,17,239
13700,3,57,17,176
13750,3,57,17,124
13800,3,57,17,95
13850,3,57,17,96
13900,3,57,17,123
13950,3,57,17,167
14000,3,57,17,213
14050,3,57,17,244
14100,3,57,17,250
14150,3,57,17,230
14200,3,57,17,189
14250,3,57,17,140
14300,3,57,17,98
14350,3,57,17,77
14400,3,57,17,86
14450,3,57,17,127
14500,3,57,17,189
14550,3,57,17,257
14600,3,57,17,313
14650,3,57,17,342
14700,3,57,17,337
14750,3,57,17,301
14800,3,57,17,244
14850,3,57,17,182
14900,3,57,17,128
14950,3,57,17,97
15000,3,57,17,95
15050,3,57,17,120
15100,3,57,17,163
15150,3,57,17,209
15200,3,57,17,242
15250,3,57,17,252
15300,3,57,17,234
15350,3,57,17,194
15400,3,57,17,146
15450,3,57,17,102
15500,3,57,17,78
15550,3,57,17,84
15600,3,57,17,122
15650,3,57,17,183
15700,3,57,17,253
15750,3,57,17,312
15800,3,57,17,345
15850,3,57,17,344
15900,3,57,17,311
15950,3,57,17,255
16000,3,57,17,192
16050,3,57,17,136
16100,3,57,17,101
16150,3,57,17,95
16200,3,57,17,117
16250,3,57,17,160
16300,3,57,17,208
16350,3,57,17,244
16400,3,57,17,257
16450,3,57,17,243
16500,3,57,17,206
16550,3,57,17,157
16600,3,57,17,110
16650,3,57,17,82
16700,3,57,17,83
16750,3,57,17,117
16800,3,57,17,177
16850,3,57,17,248
16900,3,57,17,312
16950,3,57,17,352
17000,3,57,17,358
17050,3,57,17,330
17100,3,57,17,276
17150,3,57,17,211
17200,3,57,17,150
17250,3,57,17,109
17300,3,57,17,96
17350,3,57,17,113
17400,3,57,17,153
17450,3,57,17,202
17500,3,57,17,243
17550,3,57,17,262
17600,3,57,17,255
17650,3,57,17,221
17700,3,57,17,173
17750,3,57,17,124
17800,3,57,17,89
17850,3,57,17,82
17900,3,57,17,107
17950,3,57,17,162
18000,3,57,17,233
18050,3,57,17,302
18100,3,57,17,350
18150,3,57,17,366
18200,3,57,17,347
18250,3,57,17,298
18300,3,57,17,234
18350,3,57,17,169
18400,3,57,17,120
18450,3,57,17,98
18500,3,57,17,106
18550,3,57,17,141
18600,3,57,17,189
18650,3,57,17,235
18700,3,57,17,263
18750,3,57,17,263
18800,3,57,17,237
18850,3,57,17,191
18900,3,57,17,140
18950,3,57,17,99
19000,3,57,17,81
19050,3,57,17,96
19100,3,57,17,143
19150,3,57,17,211
19200,3,57,17,284
19250,3,57,17,341
19300,3,57,17,369
19350,3,57,17,360
19400,3,57,17,320
19450,3,57,17,258
19500,3,57,17,192
19550,3,57,17,135
19600,3,57,17,103
19650,3,57,17,101
19700,3,57,17,128
19750,3,57,17,174
19800,3,57,17,222
19850,3,57,17,258
19900,3,57,17,268
19950,3,57,17,251
20000,3,57,17,210
20050,3,57,17,159
20100,3,57,17,112
20150,3,57,17,85
20200,3,57,17,88
20250,3,57,17,124
20300,3,57,17,187
20350,3,57,17,260
20400,3,57,17,325
20450,3,57,17,365
20500,3,57,17,370
20550,3,57,17,340
20600,3,57,17,284
20650,3,57,17,217
20700,3,57,17,155
20750,3,57,17,112
20800,3,57,17,99
20850,3,57,17,116
20900,3,57,17,156
20950,3,57,17,206
21000,3,57,17,248
21050,3,57,17,269
21100,3,57,17,262
21150,3,57,17,228
21200,3,57,17,179
21250,3,57,17,128
21300,3,57,17,92
21350,3,57,17,83
21400,3,57,17,107
21450,3,57,17,161
21500,3,57,17,233
21550,3,57,17,304
21600,3,57,17,355
21650,3,57,17,373
21700,3,57,17,356
21750,3,57,17,308
21800,3,57,17,243
21850,3,57,17,177
21900,3,57,17,126
21950,3,57,17,100
22000,3,57,17,106
22050,3,57,17,139
22100,3,57,17,187
22150,3,57,17,235
22200,3,57,17,265
22250,3,57,17,269
22300,3,57,17,244
22350,3,57,17,200
22400,3,57,17,148
22450,3,57,17,104
22500,3,57,17,83
22550,3,57,17,94
22600,3,57,17,138
22650,3,57,17,205
22700,3,57,17,278
22750,3,57,17,339
22800,3,57,17,371
22850,3,57,17,368
22900,3,57,17,330
22950,3,57,17,270
23000,3,57,17,203
23050,3,57,17,144
23100,3,57,17,107
23150,3,57,17,100
23200,3,57,17,124
23250,3,57,17,168
23300,3,57,17,218
23350,3,57,17,256
23400,3,57,17,271
23450,3,57,17,257
23500,3,57,17,219
23550,3,57,17,168
23600,3,57,17,119
23650,3,57,17,88
23700,3,57,17,86
23750,3,57,17,117
23800,3,57,17,176
23850,3,57,17,250
23900,3,57,17,318
23950,3,57,17,363
24000,3,57,17,374
24050,3,57,17,349
24100,3,57,17,297
24150,3,57,17,230
24200,3,57,17,165
24250,3,57,17,118
24300,3,57,17,99
24350,3,57,17,111
24400,3,57,17,149
24450,3,57,17,198
24500,3,57,17,243
24550,3,57,17,269
24600,3,57,17,266
24650,3,57,17,237
24700,3,57,17,190
24750,3,57,17,138
24800,3,57,17,98
24850,3,57,17,83
24900,3,57,17,101
24950,3,57,17,150
25000,3,57,17,220
25050,3,57,17,293
25100,3,57,17,349
25150,3,57,17,374
25200,3,57,17,363
25250,3,57,17,320
25300,3,57,17,257
25350,3,57,17,190
25400,3,57,17,134
25450,3,57,17,103
25500,3,57,17,103
25550,3,57,17,131
25600,3,57,17,178
25650,3,57,17,227
25700,3,57,17,262
25750,3,57,17,271
25800,3,57,17,252
25850,3,57,17,210
25900,3,57,17,158
25950,3,57,17,111
26000,3,57,17,85
26050,3,57,17,89
26100,3,57,17,127
26150,3,57,17,190
26200,3,57,17,264
26250,3,57,17,330
26300,3,57,17,369
26350,3,57,17,372
26400,3,57,17,341
26450,3,57,17,285
26500,3,57,17,217
26550,3,57,17,155
26600,3,57,17,112
26650,3,57,17,99
26700,3,57,17,117
26750,3,57,17,158
26800,3,57,17,208
26850,3,57,17,250
26900,3,57,17,271
26950,3,57,17,263
27000,3,57,17,229
27050,3,57,17,180
27100,3,57,17,129
27150,3,57,17,92
27200,3,57,17,83
27250,3,57,17,108
27300,3,57,17,162
27350,3,57,17,235
27400,3,57,17,306
27450,3,57,17,357
27500,3,57,17,375
27550,3,57,17,358
27600,3,57,17,310
27650,3,57,17,245
27700,3,57,17,178
27750,3,57,17,126
27800,3,57,17,101
27850,3,57,17,106
27900,3,57,17,139
27950,3,57,17,188
28000,3,57,17,235
28050,3,57,17,266
28100,3,57,17,270
28150,3,57,17,246
28200,3,57,17,201
28250,3,57,17,149
28300,3,57,17,105
28350,3,57,17,83
28400,3,57,17,94
28450,3,57,17,137
28500,3,57,17,204
28550,3,57,17,278
28600,3,57,17,339
28650,3,57,17,372
28700,3,57,17,369
28750,3,57,17,332
28800,3,57,17,272
28850,3,57,17,204
28900,3,57,17,145
28950,3,57,17,108
29000,3,57,17,100
29050,3,57,17,123
29100,3,57,17,167
29150,3,57,17,217
29200,3,57,17,256
29250,3,57,17,272
29300,3,57,17,259
29350,3,57,17,221
29400,3,57,17,170
29450,3,57,17,120
29500,3,57,17,88
29550,3,57,17,85
29600,3,57,17,116
29650,3,57,17,175
29700,3,57,17,249
29750,3,57,17,317
29800,3,57,17,363
29850,3,57,17,375
29900,3,57,17,351
29950,3,57,17,299
30000,3,57,17,232
30050,3,57,17,167
30100,3,57,17,119
30150,3,57,17,100
30200,3,57,17,111
30250,3,57,17,148
30300,3,57,17,197
30350,3,57,17,243
30400,3,57,17,269
30450,3,57,17,267
30500,3,57,17,239
30550,3,57,17,191
30600,3,57,17,139
30650,3,57,17,99
30700,3,57,17,83
30750,3,57,17,100
30800,3,57,17,148
30850,3,57,17,218
30900,3,57,17,291
30950,3,57,17,348
31000,3,57,17,374
31050,3,57,17,365
31100,3,57,17,322
31150,3,57,17,260
31200,3,57,17,192
31250,3,57,17,136
31300,3,57,17,104
31350,3,57,17,103
31400,3,57,17,130
31450,3,57,17,177
31500,3,57,17,226
31550,3,57,17,261
31600,3,57,17,271
31650,3,57,17,253
31700,3,57,17,212
31750,3,57,17,160
31800,3,57,17,113
31850,3,57,17,85
31900,3,57,17,89
31950,3,57,17,125
32000,3,57,17,188
32050,3,57,17,262
32100,3,57,17,328
32150,3,57,17,368
32200,3,57,17,373
32250,3,57,17,343
32300,3,57,17,287
32350,3,57,17,219
32400,3,57,17,157
32450,3,57,17,113
32500,3,57,17,99
32550,3,57,17,116
32600,3,57,17,156
32650,3,57,17,207
32700,3,57,17,249
32750,3,57,17,271
32800,3,57,17,264
32850,3,57,17,231
32900,3,57,17,182
32950,3,57,17,130
33000,3,57,17,93
33050,3,57,17,83
33100,3,57,17,106
33150,3,57,17,160
33200,3,57,17,232
33250,3,57,17,303
33300,3,57,17,356
33350,3,57,17,375
33400,3,57,17,359
33450,3,57,17,312
33500,3,57,17,247
33550,3,57,17,181
33600,3,57,17,128
33650,3,57,17,101
33700,3,57,17,106
33750,3,57,17,138
33800,3,57,17,186
33850,3,57,17,234
33900,3,57,17,265
33950,3,57,17,270
34000,3,57,17,247
34050,3,57,17,203
34100,3,57,17,150
34150,3,57,17,106
34200,3,57,17,84
34250,3,57,17,93
34300,3,57,17,135
34350,3,57,17,202
34400,3,57,17,276
34450,3,57,17,338
34500,3,57,17,372
34550,3,57,17,370
34600,3,57,17,334
34650,3,57,17,275
34700,3,57,17,207
34750,3,57,17,147
34800,3,57,17,108
34850,3,57,17,100
34900,3,57,17,122
34950,3,57,17,166
35000,3,57,17,216
35050,3,57,17,255
35100,3,57,17,272
35150,3,57,17,260
35200,3,57,17,223
35250,3,57,17,172
35300,3,57,17,122
35350,3,57,17,89
35400,3,57,17,85
35450,3,57,17,114
35500,3,57,17,173
35550,3,57,17,246
35600,3,57,17,315
35650,3,57,17,362
35700,3,57,17,375
35750,3,57,17,352
35800,3,57,17,301
35850,3,57,17,235
35900,3,57,17,169
35950,3,57,17,121
36000,3,57,17,100
36050,3,57,17,110
36100,3,57,17,146
36150,3,57,17,195
36200,3,57,17,241
36250,3,57,17,268
36300,3,57,17,268
36350,3,57,17,240
36400,3,57,17,193
36450,3,57,17,141
36500,3,57,17,100
36550,3,57,17,83
36600,3,57,17,98
36650,3,57,17,146
36700,3,57,17,215
36750,3,57,17,289
36800,3,57,17,346
36850,3,57,17,374
36900,3,57,17,366
36950,3,57,17,325
37000,3,57,17,262
37050,3,57,17,195
37100,3,57,17,138
37150,3,57,17,105
37200,3,57,17,102
37250,3,57,17,129
37300,3,57,17,175
37350,3,57,17,224
